ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Time_taken(min),Distance_km,Traffic,Peak_Hour,Weather,Season,Normal_Hour_Preparation_Time,Peak_Hour_Preparation_Time,Food_Type
3BB0,MYSRES010DEL01,37,4.9,12.321214,76.621094,12.361214,76.661094,Snack ,motorcycle ,27,6.217883647558788,Low,No,Cloudy,Winter,16,26,Snacks
A575,BANGRES17DEL01,32,4.7,12.972532,77.608179,12.982532,77.618179,Drinks ,motorcycle ,19,1.5525809531930488,Low,No,Rain,Monsoon,9,15,Pizza
301E,BANGRES19DEL03,30,4.5,12.914264,77.6784,13.004264,77.7684,Drinks ,motorcycle ,58,13.973727486522742,Medium,Yes,Clear,Summer,18,24,Pizza
AF9F,BANGRES06DEL03,26,4.6,12.979096,77.640625,13.039096,77.700625,Drinks ,motorcycle ,38,9.314908769970772,Low,No,Cloudy,Winter,17,27,Pizza
3E+37,HYDRES18DEL01,21,4.7,17.450851,78.379347,17.490851,78.419347,Meal ,motorcycle ,30,6.146764727341044,Low,No,Rain,Monsoon,13,23,Drinks
42D0,MUMRES06DEL02,29,4.3,19.055831,72.833984,19.135831,72.913984,Meal ,motorcycle ,55,12.239035527316547,Medium,Yes,Clear,Summer,11,22,Pizza
C927,GOARES19DEL03,38,4.8,0.0,0.0,0.09,0.09,Snack ,motorcycle ,60,14.15280068944862,High,Yes,Cloudy,Winter,17,27,Snacks
AE6E,MUMRES01DEL01,35,4.7,19.12663,72.829976,19.13663,72.839976,Meal ,motorcycle ,19,1.5297232853102505,Medium,No,Rain,Monsoon,11,19,Biryani
333C,SURRES11DEL03,22,4.8,21.157735,72.768778,21.247735,72.858778,Buffet ,electric_scooter ,51,13.68216458927001,Medium,No,Clear,Summer,14,25,Pizza
2CFD,PUNERES04DEL01,27,4.4,18.51421,73.838429,18.52421,73.848429,Snack ,motorcycle ,21,1.532359644488455,Medium,No,Cloudy,Winter,12,20,Pizza
B9CB,BANGRES04DEL01,24,5.0,12.98041,77.640489,13.02041,77.680489,Buffet ,motorcycle ,27,6.21004516313671,Low,No,Rain,Monsoon,18,24,Drinks
4DA5,HYDRES17DEL01,23,4.7,17.451976,78.385883,17.521976,78.455883,Meal ,motorcycle ,49,10.756383853403502,High,Yes,Clear,Summer,8,19,Meals
71AD,PUNERES11DEL01,23,4.9,18.533811,73.899315,18.603811,73.969315,Drinks ,electric_scooter ,43,10.725042643843,Medium,No,Cloudy,Winter,8,20,Meals
C15E,KNPRES06DEL02,33,4.9,0.0,0.0,0.05,0.05,Drinks ,motorcycle ,50,7.862668167410368,High,Yes,Rain,Monsoon,9,16,Snacks
8A6D,BANGRES12DEL02,39,4.8,12.939496,77.625999,12.989496,77.675999,Meal ,motorcycle ,25,7.7631027847272,Low,No,Clear,Summer,9,15,Biryani
58F7,HYDRES07DEL01,22,3.3,17.424114,78.347554,17.494114,78.417554,Meal ,electric_scooter ,55,10.75716827731576,Medium,Yes,Cloudy,Winter,16,23,Burger
4783,SURRES09DEL02,24,4.5,21.175975,72.795503,21.225975,72.845503,Drinks ,scooter ,38,7.601245065528898,Low,No,Rain,Monsoon,8,13,Pizza
85C5,BANGRES13DEL03,34,4.0,12.935662,77.61413,12.965662,77.64413,Snack ,scooter ,31,4.657987774596273,Medium,Yes,Clear,Summer,12,21,Meals
BB82,JAPRES20DEL02,33,4.7,26.956431,75.776649,27.036431,75.856649,Snack ,motorcycle ,57,11.914594077317831,High,Yes,Cloudy,Winter,11,18,Meals
23B2,HYDRES18DEL02,20,4.7,17.450851,78.379347,17.500851,78.429347,Drinks ,motorcycle ,43,7.683355299930858,Medium,Yes,Rain,Monsoon,15,26,Snacks
63D4,VADRES15DEL01,31,4.4,0.0,0.0,0.11,0.11,Drinks ,motorcycle ,60,17.29786575291325,High,Yes,Clear,Summer,12,17,Biryani
F61,VADRES15DEL01,38,4.7,0.0,0.0,0.07,0.07,Buffet ,motorcycle ,54,11.00773476374462,High,Yes,Cloudy,Winter,9,15,Biryani
AC43,COIMBRES19DEL02,36,4.9,11.022298,76.998349,11.152298,77.128349,Buffet ,scooter ,60,20.25305420828057,Medium,No,Rain,Monsoon,16,28,Drinks
33D3,COIMBRES02DEL03,20,4.8,11.022477,76.995667,11.112477,77.085667,Snack ,motorcycle ,49,14.021812013195875,Medium,No,Clear,Summer,11,19,Meals
C0A4,KOCRES04DEL02,21,4.6,-9.966783,76.242981,10.016783,76.292981,Meal ,electric_scooter ,60,2222.0780402009805,Low,No,Cloudy,Winter,10,19,Drinks
3B10,HYDRES05DEL02,25,4.5,17.433809,78.386744,17.453809,78.406744,Meal ,scooter ,23,3.073599739868721,Low,No,Rain,Monsoon,14,24,Pizza
11CF,CHENRES17DEL01,31,4.2,13.045479,80.23311,13.055479,80.24311,Snack ,motorcycle ,22,1.552358479578188,Medium,Yes,Clear,Summer,15,22,Snacks
11B0,JAPRES04DEL03,37,4.8,26.902328,75.794257,26.932328,75.824257,Snack ,motorcycle ,26,4.469362226704669,Medium,No,Cloudy,Winter,8,18,Meals
8A2D,JAPRES20DEL01,29,4.6,26.956431,75.776649,27.066431,75.886649,Snack ,motorcycle ,60,16.3815985933698,Medium,Yes,Rain,Monsoon,17,29,Drinks
4C55,COIMBRES03DEL03,28,5.0,11.025083,77.015393,11.055083,77.045393,Meal ,scooter ,24,4.674151774555243,Low,No,Clear,Summer,11,16,Pizza
425C,PUNERES20DEL01,29,4.6,18.592718,73.773572,18.632718,73.813572,Meal ,motorcycle ,33,6.127848457033905,Medium,No,Cloudy,Winter,17,26,Pizza
CAE8,AGRRES03DEL02,24,4.7,27.160832,78.011608,27.290832,78.141608,Meal ,scooter ,60,19.34367674754589,Low,No,Rain,Monsoon,16,21,Drinks
2ECE,SURRES11DEL01,24,4.5,21.157735,72.768778,21.267735,72.878778,Drinks ,motorcycle ,54,16.722118375772798,Low,No,Clear,Summer,10,19,Biryani
9123,CHENRES08DEL01,37,4.7,13.022394,80.242439,13.132394,80.352439,Drinks ,motorcycle ,60,17.075035490453462,Medium,No,Cloudy,Winter,10,16,Biryani
3.3E+04,COIMBRES03DEL02,37,4.9,11.025083,77.015393,11.155083,77.145393,Buffet ,scooter ,60,20.252959556511943,Medium,No,Rain,Monsoon,12,17,Drinks
1352,PUNERES010DEL03,29,4.6,18.539299,73.897902,18.569299,73.927902,Buffet ,motorcycle ,22,4.5966320417596735,Low,No,Clear,Summer,10,21,Burger
5835,INDORES02DEL03,29,4.8,22.651847,75.881991,22.681847,75.911991,Meal ,motorcycle ,21,4.539068203248832,Low,No,Cloudy,Winter,14,21,Drinks
5.3E+10,INDORES20DEL01,20,4.4,22.732225,75.874765,22.802225,75.944765,Drinks ,motorcycle ,58,10.587588203123202,High,Yes,Rain,Monsoon,17,24,Meals
8388,JAPRES09DEL03,23,4.7,26.911378,75.789034,26.941378,75.819034,Drinks ,scooter ,19,4.469203457951168,Low,No,Clear,Summer,18,27,Biryani
6204,VADRES19DEL02,22,4.8,22.311844,73.165081,22.331844,73.185081,Meal ,scooter ,19,3.0295222215908577,Low,No,Cloudy,Winter,9,18,Burger
BE3B,MYSRES04DEL01,24,4.9,12.3085,76.665808,12.3185,76.675808,Snack ,motorcycle ,22,1.554551173299148,Medium,No,Rain,Monsoon,17,29,Drinks
D29F,KOLRES11DEL02,39,3.9,22.577821,88.400581,22.657821,88.480581,Meal ,scooter ,53,12.106168623850548,Medium,Yes,Clear,Summer,9,14,Meals
6259,COIMBRES12DEL03,24,5.0,11.000762,76.981876,11.060762,77.041876,Meal ,motorcycle ,37,9.348448896832888,Low,No,Cloudy,Winter,11,22,Burger
8.2E+01,COIMBRES04DEL02,27,4.5,11.024839,77.007003,11.154839,77.137003,Drinks ,motorcycle ,60,20.252967850083508,Low,No,Rain,Monsoon,11,23,Pizza
5AA1,VADRES09DEL02,35,5.0,0.0,0.0,0.05,0.05,Meal ,motorcycle ,27,7.862668167410368,Low,No,Clear,Summer,17,24,Meals
4D93,HYDRES02DEL01,23,4.7,17.41233,78.449654,17.42233,78.459654,Drinks ,scooter ,17,1.536906134034613,Medium,No,Cloudy,Winter,8,16,Biryani
991A,MYSRES18DEL02,23,4.6,12.337928,76.617889,12.357928,76.637889,Drinks ,motorcycle ,20,3.108902919167669,Low,No,Rain,Monsoon,11,17,Biryani
9914,BANGRES01DEL01,21,4.7,12.933284,77.615428,13.043284,77.725428,Snack ,scooter ,60,17.078029070272784,Medium,Yes,Clear,Summer,8,16,Meals
4046,VADRES010DEL03,36,4.6,22.310329,73.169083,22.340329,73.199083,Drinks ,motorcycle ,31,4.54423097525285,Medium,No,Cloudy,Winter,17,25,Pizza
73DF,PUNERES03DEL02,32,4.1,18.554382,73.798206,18.684382,73.928206,Meal ,scooter ,60,19.91513566466076,High,Yes,Rain,Monsoon,15,24,Snacks
5E7F,CHENRES06DEL03,30,4.6,13.054347,80.257221,13.114347,80.317221,Drinks ,scooter ,37,9.313528459379995,Low,No,Clear,Summer,10,15,Burger
1C5A,VADRES11DEL02,23,4.1,22.308096,73.167753,22.388096,73.247753,Snack ,motorcycle ,55,12.117036432265769,Medium,Yes,Cloudy,Winter,9,20,Pizza
4141,VADRES03DEL01,34,4.9,22.32,73.17,22.39,73.24,Buffet ,scooter ,51,10.602164852302067,Medium,No,Rain,Monsoon,9,21,Pizza
5.7E+02,CHENRES20DEL01,29,4.7,12.975996,80.221898,12.985996,80.231898,Drinks ,motorcycle ,17,1.5525704156530522,Medium,No,Clear,Summer,16,27,Snacks
9F5F,PUNERES12DEL03,34,4.5,18.520016,73.830547,18.580016,73.890547,Drinks ,motorcycle ,39,9.193373039577615,Medium,No,Cloudy,Winter,18,29,Biryani
5F0,CHENRES02DEL03,29,4.6,-13.086438,80.220672,13.116438,80.250672,Drinks ,scooter ,60,2913.6287509232297,Low,No,Rain,Monsoon,9,15,Biryani
6B4C,BANGRES18DEL03,26,4.2,12.913041,77.683237,13.003041,77.773237,Snack ,scooter ,55,13.973760919163851,Medium,Yes,Clear,Summer,13,23,Snacks
9805,MUMRES15DEL01,25,4.2,19.176269,72.836721,19.286269,72.946721,Meal ,scooter ,60,16.822155609316784,High,Yes,Cloudy,Winter,18,28,Snacks
CF8F,BHPRES03DEL02,36,4.2,23.214294,77.435361,23.294294,77.515361,Buffet ,scooter ,60,12.080081518351337,High,Yes,Rain,Monsoon,14,24,Snacks
B077,RANCHIRES010DEL02,26,4.6,23.354422,85.3329,23.434422,85.4129,Drinks ,motorcycle ,49,12.074255310176936,Medium,No,Clear,Summer,17,24,Pizza
6A90,PUNERES010DEL02,32,4.7,18.539299,73.897902,18.669299,74.027902,Buffet ,motorcycle ,60,19.915971082561462,Medium,No,Cloudy,Winter,16,25,Burger
C0BC,AURGRES15DEL01,39,4.8,-19.878028,75.317475,19.918028,75.357475,Buffet ,scooter ,60,4425.121672361822,Low,No,Rain,Monsoon,8,13,Meals
79BB,PUNERES06DEL02,37,4.6,18.546258,73.904337,18.596258,73.954337,Meal ,motorcycle ,41,7.660692882261083,Medium,Yes,Clear,Summer,8,14,Pizza
89CF,PUNERES07DEL02,21,4.7,18.546947,73.900626,18.566947,73.920626,Meal ,scooter ,21,3.0643988720550097,Medium,No,Cloudy,Winter,16,23,Drinks
67DC,MUMRES19DEL03,34,4.6,19.131141,72.813074,19.16114,72.843074,Snack ,scooter ,28,4.588898780684235,Medium,No,Rain,Monsoon,11,17,Biryani
4D33,MYSRES06DEL03,27,4.8,12.323994,76.626167,12.353994,76.656167,Buffet ,scooter ,26,4.663432062512783,Medium,No,Clear,Summer,16,22,Pizza
DC69,ALHRES16DEL02,23,4.5,25.450377,81.834236,25.530377,81.914236,Drinks ,motorcycle ,57,11.983624793092554,High,Yes,Cloudy,Winter,9,18,Drinks
DE9B,KOLRES010DEL01,29,4.8,22.538999,88.322337,22.608999,88.392336,Buffet ,motorcycle ,43,10.594379693652762,Low,No,Rain,Monsoon,17,27,Drinks
8B45,COIMBRES15DEL02,37,4.8,11.006686,76.951736,11.086686,77.031736,Snack ,motorcycle ,48,12.464266688013891,Medium,No,Clear,Summer,11,17,Burger
716A,CHENRES03DEL01,20,4.5,13.091809,80.219104,13.201809,80.329104,Snack ,motorcycle ,59,17.072690000336546,Medium,No,Cloudy,Winter,18,30,Meals
C5E9,GOARES06DEL02,38,4.5,15.56155,73.749092,15.64155,73.829092,Snack ,scooter ,52,12.35068568704794,Medium,No,Rain,Monsoon,12,17,Biryani
9D5,HYDRES14DEL03,30,4.9,17.426228,78.407495,17.456228,78.437495,Drinks ,electric_scooter ,34,4.610430682716122,High,Yes,Clear,Summer,13,22,Snacks
3BF9,MYSRES03DEL01,30,4.6,12.299524,76.64262,12.339524,76.68262,Drinks ,scooter ,32,6.218134914911243,Medium,No,Cloudy,Winter,11,21,Meals
7339,HYDRES20DEL03,34,4.6,17.483216,78.552111,17.573216,78.642111,Drinks ,motorcycle ,60,13.828140500409376,High,Yes,Rain,Monsoon,17,23,Burger
9BE5,VADRES19DEL03,38,4.6,22.311844,73.165081,22.371844,73.225081,Drinks ,scooter ,33,9.087965501261843,Low,No,Clear,Summer,13,20,Snacks
D9A9,GOARES08DEL01,38,4.1,15.556561,73.763633,15.566561,73.773633,Buffet ,motorcycle ,23,1.5439804079494726,Medium,Yes,Cloudy,Winter,14,21,Drinks
4845,MYSRES02DEL03,22,4.8,12.304569,76.643622,12.364569,76.703622,Drinks ,motorcycle ,37,9.326940869812669,Low,No,Rain,Monsoon,17,26,Snacks
B7D0,MYSRES12DEL02,23,4.5,12.284747,76.625861,12.334747,76.675861,Buffet ,motorcycle ,32,7.772809995408218,Medium,No,Clear,Summer,15,27,Biryani
97A1,COIMBRES12DEL03,24,4.9,11.000762,76.981876,11.090762,77.071876,Snack ,electric_scooter ,60,14.022321513257122,High,Yes,Cloudy,Winter,12,21,Drinks
9D4F,JAPRES11DEL02,35,4.7,26.90294,75.793007,26.98294,75.873007,Meal ,motorcycle ,60,11.917100051488177,High,Yes,Rain,Monsoon,15,24,Drinks
BAE6,JAPRES02DEL01,36,4.2,26.914142,75.805704,26.924142,75.815704,Buffet ,motorcycle ,17,1.4897768153108435,Medium,No,Clear,Summer,17,22,Biryani
DFF5,KOLRES20DEL03,32,4.6,22.514119,88.362504,22.574119,88.422504,Snack ,motorcycle ,47,9.081862277229234,High,Yes,Cloudy,Winter,14,19,Biryani
1675,PUNERES02DEL02,38,4.4,18.55144,73.804855,18.60144,73.854855,Buffet ,motorcycle ,48,7.660582694185124,High,Yes,Rain,Monsoon,12,22,Meals
3239,HYDRES01DEL01,25,3.7,17.410371,78.437225,17.450371,78.477225,Drinks ,motorcycle ,43,6.147415198874891,High,Yes,Clear,Summer,8,18,Burger
F26,PUNERES20DEL02,30,4.4,18.592718,73.773572,18.612718,73.793572,Buffet ,motorcycle ,33,3.06400945550929,High,Yes,Cloudy,Winter,13,22,Biryani
A081,RANCHIRES04DEL03,35,4.4,23.359033,85.325347,23.449033,85.415347,Drinks ,scooter ,60,13.58308621493468,High,Yes,Rain,Monsoon,9,19,Burger
544,HYDRES16DEL01,29,4.6,-17.440827,78.393391,17.450827,78.403391,Snack ,electric_scooter ,60,3879.775061425408,Low,No,Clear,Summer,17,25,Biryani
16D7,BANGRES19DEL01,24,4.1,12.914264,77.6784,13.024264,77.7884,Snack ,motorcycle ,60,17.078665498349924,High,Yes,Cloudy,Winter,15,26,Burger
CCE8,BHPRES010DEL01,33,4.7,23.266261,77.379605,23.306261,77.419605,Meal ,motorcycle ,39,6.039377797768455,Medium,Yes,Rain,Monsoon,14,22,Snacks
1175,PUNERES17DEL01,29,4.6,18.530963,73.828972,18.570963,73.868972,Snack ,motorcycle ,31,6.128899374763674,Medium,No,Clear,Summer,13,24,Burger
C460,DEHRES07DEL02,34,3.3,30.362686,78.06889,30.492686,78.19889,Meal ,motorcycle ,60,19.08711081412212,Medium,Yes,Cloudy,Winter,16,21,Pizza
724E,COIMBRES18DEL01,32,4.4,11.02091,76.940432,11.09091,77.010432,Snack ,motorcycle ,56,10.90606521866252,High,Yes,Rain,Monsoon,15,22,Drinks
489E,BANGRES18DEL03,30,4.3,12.913041,77.683237,13.003041,77.773237,Buffet ,motorcycle ,60,13.973760919163851,High,Yes,Clear,Summer,9,20,Meals
1262,HYDRES13DEL01,35,4.1,17.431477,78.40035,17.471477,78.44035,Buffet ,motorcycle ,47,6.147076220357757,High,Yes,Cloudy,Winter,18,27,Pizza
AC27,INDORES09DEL02,37,4.6,22.725835,75.887648,22.855835,76.017648,Snack ,motorcycle ,60,19.661098170299503,Medium,Yes,Rain,Monsoon,16,23,Pizza
AA82,JAPRES07DEL02,38,4.7,26.766536,75.837333,26.846536,75.917333,Snack ,motorcycle ,43,11.923472540743465,Medium,No,Clear,Summer,9,21,Biryani
8BC5,PUNERES12DEL01,30,4.4,18.520016,73.830547,18.630016,73.940547,Meal ,scooter ,60,16.853347148215562,High,Yes,Cloudy,Winter,9,15,Drinks
44BE,JAPRES13DEL02,24,4.8,26.846156,75.8023,26.976156,75.9323,Buffet ,scooter ,60,19.367701972031373,Medium,No,Rain,Monsoon,9,18,Pizza
121A,PUNERES16DEL03,23,4.7,18.536718,73.830327,18.566719,73.860327,Drinks ,motorcycle ,25,4.59674562664972,Medium,No,Clear,Summer,13,20,Biryani
D13C,DEHRES09DEL02,31,4.6,30.332735,78.054222,30.462735,78.184222,Buffet ,motorcycle ,60,19.08960903186433,Medium,No,Cloudy,Winter,17,28,Drinks
695A,JAPRES09DEL02,20,5.0,26.911378,75.789034,26.991378,75.869034,Drinks ,motorcycle ,42,11.916705005077912,Low,No,Rain,Monsoon,11,20,Drinks
9C7D,JAPRES14DEL03,32,4.7,26.88842,75.800689,26.94842,75.860689,Buffet ,scooter ,39,8.938685874464054,Medium,No,Clear,Summer,11,23,Burger
8E+32,HYDRES12DEL03,31,4.5,17.429585,78.392621,17.459585,78.422621,Snack ,scooter ,25,4.610390241502114,Low,No,Cloudy,Winter,9,21,Burger
3C3C,VADRES08DEL01,32,4.8,0.0,0.0,0.04,0.04,Snack ,motorcycle ,39,6.290134677634678,Medium,No,Rain,Monsoon,8,18,Burger
724C,SURRES05DEL01,34,4.0,21.175104,72.804342,21.215104,72.844342,Snack ,scooter ,34,6.081108484515621,Medium,Yes,Clear,Summer,14,21,Drinks
A68,COIMBRES17DEL03,20,4.8,11.026117,76.944652,11.116117,77.034652,Snack ,scooter ,47,14.021726512882225,Low,No,Cloudy,Winter,10,20,Meals
3B52,CHENRES01DEL01,29,4.9,13.005801,80.250744,13.015801,80.260744,Snack ,motorcycle ,22,1.552479637305569,Medium,No,Rain,Monsoon,16,26,Biryani
39F4,VADRES11DEL01,37,4.8,22.308096,73.167753,22.318096,73.177753,Drinks ,motorcycle ,10,1.514804895193716,Low,No,Clear,Summer,12,17,Biryani
90F3,MUMRES16DEL02,29,2.9,19.120083,72.907385,19.250083,73.037385,Meal ,motorcycle ,60,19.883360631546168,High,Yes,Cloudy,Winter,18,23,Biryani
F02,HYDRES01DEL02,20,4.8,17.410371,78.437225,17.490371,78.517225,Meal ,electric_scooter ,52,12.294187491091142,Medium,No,Rain,Monsoon,16,27,Snacks
56FA,MYSRES12DEL02,37,4.9,12.284747,76.625861,12.304747,76.645861,Snack ,motorcycle ,22,3.1092107394966533,Medium,No,Clear,Summer,14,22,Pizza
4C33,HYDRES01DEL02,33,4.7,17.410371,78.437225,17.540371,78.567225,Drinks ,motorcycle ,60,19.976746466955056,Low,No,Cloudy,Winter,16,21,Pizza
DF7A,LUDHRES09DEL01,38,4.0,30.885814,75.786976,30.925814,75.826976,Drinks ,scooter ,40,5.860613400500769,Medium,Yes,Rain,Monsoon,15,27,Drinks
C377,AURGRES05DEL03,29,4.6,19.875522,75.367127,19.935522,75.427127,Meal ,motorcycle ,46,9.157688902749396,High,Yes,Clear,Summer,14,20,Biryani
992,SURRES17DEL01,24,4.8,21.149569,72.772697,21.259569,72.882697,Meal ,motorcycle ,59,16.72254842071454,Medium,No,Cloudy,Winter,10,15,Biryani
A65E,JAPRES13DEL02,27,4.7,26.846156,75.8023,26.976156,75.9323,Snack ,motorcycle ,60,19.367701972031373,Medium,No,Rain,Monsoon,15,20,Snacks
9D7F,JAPRES09DEL01,28,4.8,26.911378,75.789034,26.951378,75.829034,Snack ,motorcycle ,23,5.958820916621518,Low,No,Clear,Summer,14,21,Meals
4936,HYDRES010DEL03,24,4.6,17.428294,78.404423,17.458294,78.434423,Buffet ,scooter ,30,4.610405794807837,Medium,No,Cloudy,Winter,18,28,Burger
8B2C,HYDRES06DEL02,20,4.6,17.455894,78.375467,17.535894,78.455467,Drinks ,electric_scooter ,55,12.292722741488804,Medium,No,Rain,Monsoon,18,24,Burger
682E,HYDRES18DEL01,35,3.5,17.450851,78.379347,17.560851,78.489347,Meal ,scooter ,60,16.90205180024438,High,Yes,Clear,Summer,16,22,Drinks
CAA,COIMBRES02DEL01,30,4.8,11.022477,76.995667,11.032477,77.005667,Snack ,scooter ,14,1.5580833985943423,Low,No,Cloudy,Winter,9,17,Burger
7E+72,CHENRES03DEL03,39,4.1,13.091809,80.219104,13.181809,80.309104,Buffet ,scooter ,60,13.96884202196083,Medium,Yes,Rain,Monsoon,11,17,Snacks
A25A,PUNERES12DEL01,33,3.8,18.520016,73.830547,18.590016,73.900547,Drinks ,electric_scooter ,52,10.725453068738984,Medium,Yes,Clear,Summer,13,20,Pizza
C97C,KNPRES14DEL02,21,4.7,26.463504,80.372929,26.483504,80.392929,Meal ,scooter ,14,2.984730907363123,Low,No,Cloudy,Winter,17,26,Drinks
E278,KNPRES01DEL03,37,3.6,26.483672,80.320708,26.623672,80.460708,Drinks ,scooter ,60,20.886627953184384,High,Yes,Rain,Monsoon,16,24,Meals
C047,KOCRES05DEL03,36,4.6,-9.970717,76.285447,10.030717,76.345447,Drinks ,motorcycle ,60,2224.0678913870083,Medium,No,Clear,Summer,12,23,Snacks
15FC,PUNERES18DEL02,33,4.8,18.593481,73.785901,18.723481,73.915901,Drinks ,scooter ,60,19.912967189287773,Medium,Yes,Cloudy,Winter,17,28,Burger
14DF,HYDRES19DEL01,22,4.5,17.458998,78.500366,17.498998,78.540366,Meal ,scooter ,27,6.146633645960491,Low,No,Rain,Monsoon,9,16,Biryani
6196,CHENRES03DEL03,29,4.6,13.091809,80.219104,13.181809,80.309104,Snack ,motorcycle ,52,13.96884202196083,Medium,No,Clear,Summer,11,19,Meals
2F2F,SURRES18DEL01,38,4.7,21.149834,72.778666,21.259834,72.888666,Meal ,motorcycle ,60,16.722534467336015,High,Yes,Cloudy,Winter,10,18,Snacks
77A0,COIMBRES05DEL01,22,4.1,11.022169,76.999594,11.092169,77.069594,Meal ,motorcycle ,52,10.906042243292454,Medium,Yes,Rain,Monsoon,16,25,Biryani
3F09,CHENRES12DEL03,25,4.5,12.972793,80.249982,13.062793,80.339982,Buffet ,motorcycle ,54,13.972123977178397,Medium,No,Clear,Summer,15,22,Burger
5014,JAPRES03DEL01,38,4.1,26.913483,75.803139,27.023483,75.913139,Snack ,motorcycle ,60,16.38436680922718,High,Yes,Cloudy,Winter,10,22,Burger
E0E7,KOLRES07DEL03,37,4.1,22.547186,88.35068,22.637186,88.44068,Drinks ,motorcycle ,60,13.62060690138349,High,Yes,Rain,Monsoon,17,24,Snacks
BBC8,PUNERES010DEL03,36,4.9,18.539299,73.897902,18.629299,73.987902,Snack ,motorcycle ,60,13.788747286078769,High,Yes,Clear,Summer,10,21,Snacks
6B6F,INDORES010DEL01,30,5.0,22.75004,75.902847,22.76004,75.912847,Buffet ,scooter ,10,1.5125746930786603,Low,No,Cloudy,Winter,8,14,Biryani
BC95,JAPRES11DEL01,26,4.8,26.90294,75.793007,26.97294,75.863007,Snack ,motorcycle ,57,10.427667505405765,High,Yes,Rain,Monsoon,12,17,Drinks
1A97,JAPRES13DEL03,29,4.7,26.846156,75.8023,26.876156,75.8323,Meal ,scooter ,19,4.47034673425613,Low,No,Clear,Summer,11,21,Meals
72A1,MUMRES08DEL01,36,4.8,19.065838,72.832658,19.075838,72.842658,Buffet ,motorcycle ,11,1.5299884479318049,Low,No,Cloudy,Winter,11,19,Drinks
1FC9,INDORES03DEL01,36,4.8,22.751857,75.866699,22.761857,75.876699,Snack ,motorcycle ,26,1.5125654463649516,Medium,Yes,Rain,Monsoon,18,28,Biryani
2C1A,COIMBRES16DEL03,26,4.8,11.010375,76.95295,11.100375,77.04295,Drinks ,motorcycle ,56,14.022096082519496,Medium,Yes,Clear,Summer,9,17,Burger
D260,ALHRES14DEL02,25,4.7,25.459775,81.834841,25.589775,81.964841,Buffet ,scooter ,60,19.470884197808044,Low,No,Cloudy,Winter,10,17,Snacks
6C82,JAPRES20DEL03,30,4.5,26.956431,75.776649,27.016431,75.836649,Drinks ,scooter ,45,8.93629742495783,Medium,No,Rain,Monsoon,9,16,Pizza
7494,INDORES08DEL03,24,4.7,22.725748,75.898497,22.785747,75.958497,Meal ,motorcycle ,35,9.075344501962311,Low,No,Clear,Summer,17,22,Pizza
D8AC,DEHRES08DEL02,36,4.6,30.359722,78.067079,30.489722,78.197079,Buffet ,motorcycle ,60,19.087358121416788,Low,No,Cloudy,Winter,14,21,Meals
E037,KOLRES02DEL03,39,5.0,22.514585,88.39331,22.544585,88.42331,Buffet ,motorcycle ,28,4.541151313453608,Medium,No,Rain,Monsoon,18,23,Drinks
8EA9,CHENRES02DEL02,27,5.0,13.086438,80.220672,13.166438,80.300672,Buffet ,motorcycle ,41,12.41700384268753,Low,No,Clear,Summer,18,26,Biryani
3965,HYDRES06DEL03,27,4.9,17.455894,78.375467,17.515894,78.435467,Meal ,motorcycle ,35,9.219783818325867,Low,No,Cloudy,Winter,12,21,Pizza
6DE4,MYSRES07DEL01,30,4.2,12.325461,76.632278,12.435461,76.742278,Meal ,scooter ,60,17.097925435354377,High,Yes,Rain,Monsoon,14,24,Biryani
8DDC,RANCHIRES11DEL03,28,4.9,23.359194,85.325447,23.389194,85.355447,Meal ,motorcycle ,24,4.528162065607325,Medium,No,Clear,Summer,18,25,Drinks
5E+09,BANGRES18DEL01,29,4.6,-12.913041,77.683237,12.983041,77.753237,Snack ,motorcycle ,60,2879.5232786818087,High,Yes,Cloudy,Winter,11,19,Drinks
8128,COIMBRES07DEL02,26,4.4,10.96185,76.971082,10.98185,76.991082,Buffet ,motorcycle ,26,3.116455382882352,Medium,No,Rain,Monsoon,17,27,Drinks
835,SURRES01DEL01,29,4.6,21.186438,72.794115,21.226438,72.834115,Meal ,motorcycle ,28,6.080891507841841,Medium,No,Clear,Summer,13,20,Biryani
7CCA,JAPRES14DEL02,36,4.8,26.88842,75.800689,26.90842,75.820689,Meal ,motorcycle ,21,2.9797958851313022,Medium,No,Cloudy,Winter,14,22,Snacks
B529,MYSRES05DEL03,39,4.3,12.323978,76.627961,12.383978,76.687961,Snack ,scooter ,49,9.326603239771996,Medium,Yes,Rain,Monsoon,13,20,Biryani
79DF,RANCHIRES04DEL03,35,4.3,23.359033,85.325347,23.389033,85.355347,Meal ,motorcycle ,34,4.5281645804083706,High,Yes,Clear,Summer,16,28,Meals
2E+13,BANGRES20DEL02,36,5.0,12.972161,77.596014,13.022161,77.646014,Meal ,scooter ,29,7.762605890245343,Low,No,Cloudy,Winter,18,29,Snacks
7101,HYDRES04DEL03,27,5.0,17.411028,78.329645,17.471028,78.389645,Meal ,scooter ,38,9.22086597503729,Low,No,Rain,Monsoon,18,26,Biryani
D364,DEHRES01DEL02,23,4.7,0.0,0.0,0.08,0.08,Meal ,scooter ,49,12.58026782240096,Medium,No,Clear,Summer,15,25,Burger
